company,contact_name,contact_title,email,email_trust,round_type,round_date,amount_raised,categories,website,company_summary,linkedin,twitter,investors,segment,tier,priority_score,source,org_flag
"City Protocol (Cooking City, ex MagicSeven Co., Ltd.)",,,,,Unknown,Jan 2026,Undisclosed,"RWA, Infrastructure",,"City Protocol is a decentralized infrastructure for IP attention and capital markets, bringing real-world intellectual property on-chain. It enables creators and communities to fund, scale, and trade cultural assets as liquid, investable units through programmable financing, RWAs, and AI-driven distribution—keeping value accrual transparent and community-owned.",,,071labs (Zero Seven One Labs),RWA & Tokenization,Hold-NoEmail,6,round2_new,
Saturn Labs (USDat),,,,,Angel,Jan 2026,$800K,"Stablecoin, RWA",,"Saturn Labs is developing a yield-bearing stablecoin backed by MicroStrategy’s STRC—an institutional-grade Bitcoin credit instrument. Designed to deliver 10%+ real yield, Saturn integrates decentralized asset treasuries (DATs), stablecoins, and real-world assets (RWAs) into a transparent, scalable reserve model. The protocol is built for onchain-native, sustainable yield generation, leveraging institutional credibility and crypto-native composability.",,,"YZi Labs (ex Binance Labs), Sora Ventures, DeFiDad, Nomatic, Luca Netz",Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Genius (Shuttle Labs),,,,,Unknown,Jan 2026,Undisclosed,"DEX, Trading",,"Genius, developed by Shuttle Labs, is a non-custodial crypto trading platform focused on decentralization and user control. It addresses issues linked to centralized failures like FTX by ensuring users maintain control of their private keys, removing third-party risks. Genius supports a wide range of cryptocurrencies without requiring KYC, streamlining trading by eliminating bridging and gas fees for an accessible experience.",,,YZi Labs (ex Binance Labs),Trading & DeFi,Hold-NoEmail,6,round2_new,
Ubyx,,,,,Unknown,Jan 2026,Undisclosed,"Payments, Settlement",,"Ubyx is a global clearing and settlement platform designed to make stablecoins function like universal digital cash. It enables banks, fintechs, issuers, and merchants to accept, deposit, and redeem stablecoins at face value across multiple currencies and blockchains through existing financial infrastructures. The protocol uses a shared rulebook and pre-funded settlement accounts to ensure par-value redemption, aligns accounting treatment to cash equivalents (IAS7), and facilitates peer-to-pe...",,,Barclays,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Octra,,,,,Public sale,Dec 2025,$20.00M,"Infrastructure, Security",,"Octra is a blockchain network focused on Fully Homomorphic Encryption (FHE), offering cryptographic tools for secure mathematical operations in isolated execution environments. The platform supports smart contracts developed in OCaml, AST, ReasonML, and C++, and provides open-source libraries like Hypergraph for broader compatibility. Octra uses an extended version of IrminDB to manage data with validators.",,,,Infra & Chains,Hold-NoEmail,6,round2_new,
Superform Labs,,,,,Public sale,Dec 2025,$3.00M,"DeFi, Lending/Borrowing",,"Superform is a permissionless cross-chain yield marketplace designed for DeFi protocols, allowing them to list their vaults or asset pools. Users can deposit funds into these vaults and earn yield, with Superform simplifying the process by abstracting away swapping and bridging, offering a single interface for yield management.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Reya Network,,,,,Public sale,Dec 2025,$3.00M,"Layer 2, DeFi, Trading",,"Reya Network — the world’s first trading-optimised modular L2. The network design creates the deepest liquidity, best capital efficiency and highest performance for DeFi traders and liquidity providers.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Predict,,,,,Unknown,Dec 2025,Undisclosed,"Social/Community, Trading",,"Predict is an on-chain prediction and social gaming platform built to make forecasting fun, accessible, and community-driven. Users can predict outcomes across sports, crypto, culture, and real-world events while earning rewards for accuracy. The platform introduces gamified mechanics, leaderboards, social competitions, and token-based incentives, enabling players to challenge friends, join communities, and climb ranking tiers.",,,YZi Labs (ex Binance Labs),Trading & DeFi,Hold-NoEmail,6,round2_new,
XMAQUINA,,,,,Unknown,Dec 2025,Undisclosed,"DePIN, RWA",,"XMAQUINA is a DePIN platform for tokenized autonomous robots, allowing people to share in the revenues from smart machines. It enables businesses to tokenize real-world assets, turning intelligent machines into public investment opportunities to scale robotics ventures. This approach enhances liquidity, stakeholder engagement, and market leadership while ensuring transparency through on-chain mechanisms.",,,"Borderless Capital, Waterdrip Capital, vVv dotnet, Clairvoyant Labs",RWA & Tokenization,Hold-NoEmail,6,round2_new,
Harmonix Finance,,,,,Public sale,Dec 2025,$600K,"DeFi, Derivatives",,"Harmonix Finance is a DeFi platform bringing hedge fund strategies on-chain through automated vaults and smart derivatives pools. It offers delta-neutral, options-based, and restaking strategies to maximize yield and minimize risk, making advanced TradFi tools accessible to all.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Revolut,,,,,Unknown,Nov 2025,Undisclosed,"Payments, Finance/Banking, CEX",,"Revolut is a global financial super-app offering digital banking, payments, foreign exchange, crypto trading, cards, and wealth management. Available in 200+ countries, it allows users to send and receive money instantly, hold multi-currency accounts, invest in stocks and crypto, and manage their finances from a single app. With features like budgeting tools, virtual cards, merchant payments, and international transfers at competitive rates, Revolut bridges traditional finance with modern dig...",,,"Coatue, Greenoaks Capital, Dragoneer Investment Group, Fidelity Management and Research Company, Andreessen Horowitz (a16z crypto), Franklin Templeton, NVentures: NVIDIA Venture Capital, T. Rowe Price",Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Rayls (Parfin),,,,,Unknown,Nov 2025,Undisclosed,"DeFi, RWA, Finance/Banking",,"Rayls is a UniFi blockchain ecosystem bridging traditional finance (TradFi) and decentralized finance (DeFi). It supports real-world financial applications, including tokenized financial products, central bank digital currencies (CBDCs), and cross-border payments. Rayls prioritizes privacy, scalability, and compliance, enabling institutions to build next-generation financial products with robust and secure infrastructure. Parfin is a Web3 infrastructure provider offering digital asset custody...",,,Tether,Trading & DeFi,Hold-NoEmail,6,round2_new,
Ledn,,,,,Unknown,Nov 2025,Undisclosed,"Lending/Borrowing, Finance/Banking",,"Ledn is a global digital asset financial services platform offering secure lending, savings, and credit products for Bitcoin and stablecoins. Regulated in multiple jurisdictions, Ledn provides BTC- and USDC-backed loans, interest-earning accounts, institutional trading solutions, and advanced financial products like the Bitcoin Mortgage—allowing users to use Bitcoin as collateral for real estate financing. With a focus on transparency, Ledn publishes regular Proof-of-Reserves attestations and...",,,Tether,Trading & DeFi,Hold-NoEmail,6,round2_new,
Vooi,,,,,Public sale,Nov 2025,$1.30M,"DEX, Trading",,"Vooi is a decentralized trading platform offering seamless cross-chain trading across multiple perpetual decentralized exchanges. It provides a unified, user-friendly interface that mimics a centralized exchange (CEX) experience while maintaining the security and transparency of decentralized finance (DeFi). Vooi enables users to trade on various blockchain networks, automate strategies, and explore over 100 trading pairs—all while benefiting from low fees, rebates, and rewards.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Curvance,,,,,Strategic,Nov 2025,$4.00M,"DeFi, Lending/Borrowing",curvance.com,"Curvance is a decentralized finance (DeFi) platform that facilitates stablecoin deposits, earnings, and borrowing, aiming to address fragmentation across chains and protocols. The protocol supports various Layer 2 solutions and decentralized exchanges, providing users with opportunities to optimize yield and maximize capital efficiency in the DeFi ecosystem. Curvance's adaptive rate model, flexible borrowing options, and commitment to compliance contribute to its role in shaping the future of...",,,"F-Prime Capital, Primal Capital, Auros Global, GSR Markets LTD, Flowdesk, Purple, Q42, V3V Ventures, Echo",Trading & DeFi,Hold-NoEmail,6,round2_new,AMBIGUOUS (multiple orgs named 'Curvance') -> verify domain curvance.com
"Bluefin (ex Firefly, dTrade)",,,,,Unknown,Nov 2025,$4.40M,"DEX, Derivatives",,"Bluefin is an orderbook decentralized exchange (DEX) for perpetual swaps and options powered by Substrate. Supported by Polkadot’s shared security, high-throughput and low-latency transactions, micro-gas fees, and interoperability across networks, Bluefin provides traders with a derivatives DEX that is both performant and secure.",,,SUI Group Holdings (SUIG),Trading & DeFi,Hold-NoEmail,6,round2_new,
Commonware,,,,,Unknown,Nov 2025,$25.00M,"Infrastructure, Layer 1",commonware.net,"Commonware is an open, Rust-based blockchain framework designed to provide specialized, high-performance on-chain applications. It offers modular primitives for consensus, cryptography, peer-to-peer communication, runtime execution, storage, and streaming, enabling developers to tailor blockchain components to specific application needs. By decoupling traditional blockchain layers, Commonware aims to achieve excessive throughput and facilitate seamless interoperability, empowering developers ...",,,Tempo,Infra & Chains,Hold-NoEmail,6,round2_new,
Mellow Protocol,,,,,Unknown,Nov 2025,Undisclosed,"DeFi, Infrastructure",,"Mellow Finance is a modular yield marketplace that enables users and protocols to create and manage custom DeFi vaults. It provides permissionless infrastructure for intent-based yield optimization, liquidity strategies, and automated asset management. Built on Ethereum and L2s, Mellow connects users with professional vault managers, allowing composable integrations with protocols like Lido, Aave, and Yearn. Its system powers restaking, LP management, and structured yield strategies while ens...",,,Cyber Fund,Trading & DeFi,Hold-NoEmail,6,round2_new,
Canaan Creative,,,,,Strategic,Nov 2025,$72.00M,"Infrastructure, Compute",,"Canaan is a leading provider of advanced blockchain and AI solutions, known for pioneering ASIC Bitcoin mining hardware, including the Avalon Miner series. The company offers mining solutions with innovative cooling technologies and blockchain integration, catering to industrial-scale crypto mining and AI applications. Canaan focuses on high-performance computing to power blockchain ecosystems globally.",,,"Brevan Howard Digital, Galaxy Digital, Weiss Asset Management",Infra & Chains,Hold-NoEmail,6,round2_new,
Momentum (MSafe),,,,,Public sale,Nov 2025,$4.50M,"DeFi, DEX",,"Momentum is the central liquidity engine for the Move ecosystem, originally launched as MSafe. Built on Sui and Aptos, it integrates advanced DeFi tools including a decentralized exchange (DEX), multi-sig treasury management, token vesting, and liquidity provisioning. Leveraging ve(3,3) tokenomics, it aligns incentives to optimize capital efficiency and trading accessibility.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
MegaLabs (MegaETH),,,,,Public sale,Nov 2025,$50.00M,Layer 1,,"MegaLabs is the developer of MegaETH, a blockchain aiming for 100,000 transactions per second (TPS) with full Ethereum compatibility. MegaETH achieves real-time processing and high transaction throughput using a heterogeneous blockchain architecture and a hyper-optimized EVM execution environment. This architecture allows for specialization of network nodes and minimizes hardware requirements for full nodes, ensuring a fast, secure, and efficient blockchain.",,,,Infra & Chains,Hold-NoEmail,6,round2_new,
Rayls (Parfin),,,,,Public sale,Oct 2025,$1.80M,"DeFi, RWA",,"Rayls is a UniFi blockchain ecosystem bridging traditional finance (TradFi) and decentralized finance (DeFi). It supports real-world financial applications, including tokenized financial products, central bank digital currencies (CBDCs), and cross-border payments. Rayls prioritizes privacy, scalability, and compliance, enabling institutions to build next-generation financial products with robust and secure infrastructure. Parfin is a Web3 infrastructure provider offering digital asset custody...",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Sign (EthSign),,,,,Unknown,Oct 2025,$25.50M,"Infrastructure, Identity/Privacy",,"Sign is an on-chain infrastructure for token distribution and credential verification, ensuring transparency and security. Its TokenTable platform has facilitated $4B+ in token airdrops for 40M users and 200+ projects like Starknet and ZetaChain. Sign Protocol connects real-world credentials to blockchain addresses, enabling government and enterprise adoption.",,,"YZi Labs (ex Binance Labs), IDG Capital",Infra & Chains,Hold-NoEmail,6,round2_new,
CoinDCX,,,,,Unknown,Oct 2025,Undisclosed,"CEX, Staking, Lending/Borrowing",,"CoinDCX is India’s largest and most trusted cryptocurrency exchange, providing a secure platform for buying, selling, and earning from digital assets. Regulated and compliant with Indian financial guidelines, CoinDCX offers spot trading, staking, lending, and DeFi access through a simple, user-friendly app.",,,Coinbase,Trading & DeFi,Hold-NoEmail,6,round2_new,
Ripple Labs (XRP),,,,,Unknown,Oct 2025,Undisclosed,"Payments, Finance/Banking",,"Ripple is a blockchain-based payment network designed for fast, low-cost cross-border transactions. Its native cryptocurrency, XRP, facilitates liquidity and settlements on RippleNet, which is used by banks and financial institutions worldwide. Ripple also develops CBDC platforms and enterprise blockchain solutions for tokenization and digital asset management.",,,C1 Fund (CFND),Payments & Stablecoins,Hold-NoEmail,6,round2_new,
BVNK,,,,,Unknown,Oct 2025,Undisclosed,"Payments, Stablecoin",,"BVNK is a fintech company that provides stablecoin payment infrastructure, bridging traditional banking systems with blockchain technology to facilitate faster and more efficient global money movement.",,,Citi Ventures,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Lighter,,,,,Unknown,Oct 2025,Undisclosed,"DEX, Derivatives, Layer 2",,"Lighter is a zk-rollup perpetuals protocol delivering provable, non-custodial trading with cryptographic fairness guarantees. Built on Arbitrum, it combines the performance of centralized exchanges with the transparency of DeFi. Lighter features verifiable on-chain order matching, liquidation execution, and seamless integration with aggregators like 1inch, ensuring deep liquidity and reliable price discovery.",,,"HAUN Ventures, Founders fund, Dragonfly Capital, Robot Ventures, Andreessen Horowitz (a16z crypto), Lightspeed, Coatue, CRV, Abstract Ventures, SV Angel, 8VC",Trading & DeFi,Hold-NoEmail,6,round2_new,
Novastro,,,,,Public sale,Oct 2025,$2.00M,"Layer 2, RWA, DeFi",,"Novastro is a Layer 2 blockchain platform dedicated to the tokenization, trading, and yield generation of real-world assets (RWAs). Leveraging AI-driven analytics, it integrates MoveVM and EigenLayer AVS to provide Ethereum-level security and scalability, facilitating seamless interoperability between Move and EVM ecosystems. Novastro’s ecosystem centers around RUSD, a stablecoin backed by tangible assets like government bonds, gold, and real estate, ensuring stability and efficiency in trans...",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Securitize,,,,,Unknown,Oct 2025,Undisclosed,"RWA, Security",,Securitize is a compliance platform and protocol for issuing and managing digital securities on the blockchain.,,,ARK Invest,RWA & Tokenization,Hold-NoEmail,6,round2_new,
Stablecorp (QCAD),,,,,Strategic,Sep 2025,$3.60M,"Stablecoin, Payments",,"Stablecorp is a Canadian fintech company specializing in digital money infrastructure. Their flagship product, QCAD, is a fully fiat-reserved Canadian dollar stablecoin designed for on-chain foreign exchange, local and global payments, and other capital markets use cases. Stablecorp’s platform also includes tools for digital asset development, management, and compliance, aiming to provide bank-grade blockchain solutions.",,,FTP Ventures,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Stable,,,,,Unknown,Sep 2025,Undisclosed,"Layer 1, Stablecoin, Payments",,"Stable is a Layer 1 blockchain designed for stablecoin-native applications, with USDT (Tether) as its gas token. It enables zero-fee peer-to-peer USDT transfers and supports smart contracts operating directly in stablecoins. Stable’s USDT0 mechanism facilitates cross-chain USDT transfers without bridges. The architecture provides a gas-less experience, built-in fiat on-ramps, and enterprise-grade throughput—targeting cross-border payments, treasury operations, FX, and institutional use cases.",,,PayPal Ventures,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Hana Network,,,,,Public sale,Sep 2025,$3.00M,"CEX, Payments",,"Hana Network is a P2P marketplace powered by Hyperliquid, providing mobile exchange including no-kyc on/off ramp, casual trading and farming.",,,,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Superform Labs,,,,,Public sale,Sep 2025,$1.40M,"DeFi, Bridge/Interoperability",,"Superform is a permissionless cross-chain yield marketplace designed for DeFi protocols, allowing them to list their vaults or asset pools. Users can deposit funds into these vaults and earn yield, with Superform simplifying the process by abstracting away swapping and bridging, offering a single interface for yield management.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Hyperliquid,,,,,Unknown,Sep 2025,Undisclosed,"Layer 1, DEX, Derivatives",,"Hyperliquid is a decentralized financial system built on a high-performance Layer 1 blockchain powered by HyperBFT, capable of 200k transactions per second with ~0.2-second finality. Initially a perpetual and spot DEX, Hyperliquid has evolved into a fully on-chain financial ecosystem featuring the HyperEVM for programmable state and applications. The native token, HYPE, secures the network and serves as a utility for gas and staking.",,,Circle,Trading & DeFi,Hold-NoEmail,6,round2_new,
Almanak,,,,,Public sale,Aug 2025,$2.50M,"AI/ML, DeFi",,"Almanak is a Web3 platform for building, optimizing, and deploying financial strategies with AI-driven Financial Agents. Using agent-based modeling, it enhances profitability and security in DeFi and gaming. The platform supports ideation, testing, and monitoring of strategies through a user-friendly interface and SDK, empowering traders and asset managers to adapt to real-time market conditions.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Superfluid,,,,,Public sale,Aug 2025,$2.00M,"DeFi, Payments",,"Superfluid is an asset streaming and distribution protocol, empowering DAOs and crypto-native businesses by introducing Super Tokens, a novel extension to the ERC-20 standard. It facilitates dynamic, programmable, and gas-efficient token transfers in real-time, supporting features like Money Streaming for continuous token flow and Distributions for scalable one-to-many fund transfers.",,,,Trading & DeFi,Hold-NoEmail,6,round2_new,
Centrifuge,,,,,Unknown,Aug 2025,Undisclosed,"DeFi, RWA",,The untapped multi-trillion dollar market of real-world assets (RWA) is now entering Decentralized Finance (DeFi) through Centrifuge: the first protocol to connect DeFi to the real-world.,,,Republic,Trading & DeFi,Hold-NoEmail,6,round2_new,
Bitway,,,,,Unknown,Aug 2025,Undisclosed,"Layer 1, Payments, RWA",,"Bitway is a Bitcoin-native Layer 1 protocol and infrastructure platform enabling seamless, gasless BTC-based transactions, lending, and real-world asset tokenization. Users interact via familiar Taproot or Native SegWit wallets—no EVM wallets or bridging required. Its features include decentralized, pool-based lending (via BTC collateral), gas-free transfers through built-in sponsorship, programmable smart contract support (EVM/WASM), and compliant access to RWAs such as tokenized Treasuries ...",,,YZi Labs (ex Binance Labs),Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Polymarket,,,,,Unknown,Aug 2025,Undisclosed,"Trading, Derivatives",,"Polymarket is a decentralized information markets platform where users can trade on highly-debated topics and build portfolios based on their forecasts. By allowing users to buy shares in markets, Polymarket provides actionable insights based on traders' views of future events, making it a leading source of unbiased and real-time data. However, it's currently unable to operate in the U.S. due to regulatory restrictions, leaving the field open for other platforms.",,,1789 Capital,Trading & DeFi,Hold-NoEmail,6,round2_new,
Loop Crypto,,,,,Strategic,Aug 2025,$2.00M,"Payments, Stablecoin",loopcrypto.xyz,"Loop is a crypto and stablecoin payment processor tailored for merchants, billing platforms, and e-commerce operations. It simplifies on-chain payments by offering features like crypto subscriptions, recurring billing, wallet charging, and fiat settlements. Loop supports multiple networks—Ethereum, Solana, and various EVM chains—and accommodates recurring payments without locking funds or requiring constant user authorization. It integrates seamlessly with payment tools such as Stripe, Charge...",,,"Fabric Ventures, VanEck, Andreessen Horowitz (a16z crypto), Archetype, Mert",Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Archax,,,,,Unknown,Aug 2025,Undisclosed,"CEX, RWA",,"Archax is a London-based, FCA-regulated digital asset exchange, broker, and custodian that seamlessly bridges traditional finance and blockchain innovation. It supports institutional-grade trading and tokenization of real-world assets—such as tokenized funds, equities, bonds, and money-market instruments—through highly compliant infrastructure. With services spanning custody, stablecoin issuance, treasury solutions, and OTC desks, Archax empowers financial institutions to access both cryptocu...",,,Stellar Development Foundation (SDF),Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Sui (Mysten Labs),,,,,Unknown,Aug 2025,$20.00M,Layer 1,,"Sui is a high-performance, Layer 1 blockchain developed crafted to make digital asset ownership fast, secure, and accessible. It uses the object-centric Move programming language to enable parallel transaction execution, sub-second finality, and horizontal scalability, resulting in ultra-low fees even under heavy demand. Designed with Web3 in mind, Sui supports dynamic on-chain assets—like NFTs that evolve—and user-friendly features such as zkLogin and sponsored transactions. From DeFi and ga...",,,Mill City Ventures,Infra & Chains,Hold-NoEmail,6,round2_new,
Tectonic Foundation,,,,,Unknown,Aug 2025,Undisclosed,"Lending/Borrowing, DeFi",,"Tectonic is a decentralized money market protocol on the Cronos blockchain, enabling users to earn interest on deposits and access over-collateralized crypto loans. It supports dynamic interest rates, isolated lending pools, and smart contract-based risk management. Built for scalability and transparency, Tectonic facilitates passive income generation and capital efficiency within the Cronos DeFi ecosystem. The protocol is governed by the community through the TONIC token, which can be staked...",,,Black Flag,Trading & DeFi,Hold-NoEmail,6,round2_new,
Mara Holdings,,,,,Unknown,Aug 2025,$1.00B,"DePIN, Infrastructure",,"MARA leverages blockchain-based digital asset computation to support the energy transformation by converting stranded or underutilized energy into economic value. It deploys scalable data centers powered by excess energy, contributing to sustainability, and optimizing global energy efficiency. MARA focuses on creating value from renewable and waste energy while securing blockchain networks.",,,,Infra & Chains,Hold-NoEmail,6,round2_new,
Euler,,,,,Unknown,Aug 2025,Undisclosed,"Lending/Borrowing, DeFi",,"Euler Finance is a modular, permissionless lending protocol built on Ethereum, designed to support lending and borrowing of a wide range of crypto assets, including long-tail tokens. Utilizing the Euler Vault Kit (EVK) and Ethereum Vault Connector (EVC), it enables developers to create customizable lending vaults and connect them for complex financial strategies. Euler’s architecture allows for dynamic risk management through asset tiers and supports features like sub-accounts and reactive in...",,,M31 Capital,Trading & DeFi,Hold-NoEmail,6,round2_new,
Satsuma,,,,,Unknown,Jul 2025,$135.00M,"Data/Analytics, Infrastructure",satsuma.xyz,"Satsuma is a blockchain indexing platform with drop-in support for hosted subgraphs that makes it easier to search and analyze data stored on a blockchain, helping developers gain deeper insights into the data such as the total value locked of a DeFi protocol. It features subgraph indexing with high reliability & low block lag, GraphQL API with high availability & low response times, advanced metrics for monitoring indexing and queries and flexible subgraph versioning system.",,,,Infra & Chains,Hold-NoEmail,6,round2_new,
Soluna,,,,,Unknown,Jul 2025,$20.00M,"DePIN, Compute",solunaapp.com,"Soluna is a developer of green data centers that transform surplus renewable energy into global computing resources. By co-locating their modular data centers directly at renewable power plants, Soluna harnesses otherwise wasted energy for compute-intensive applications such as AI, Bitcoin mining, and scientific computing. This approach not only maximizes the utilization of renewable energy but also provides scalable and sustainable infrastructure for high-performance computing needs.",,,Spring Lane Capital,Infra & Chains,Hold-NoEmail,6,round2_new,AMBIGUOUS (multiple orgs named 'Soluna') -> verify domain solunaapp.com
StablR,,,,,Unknown,Jul 2025,Undisclosed,"Stablecoin, Finance/Banking",,"StablR is a financial technology company that offers an institutional-grade stablecoin platform, allowing businesses to create, manage, and redeem euro-denominated stablecoins (EURR). These stablecoins are fully backed by fiat assets, providing a secure and stable alternative to traditional currencies.",,,Kraken,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Sidekick,,,,,Unknown,Jul 2025,Undisclosed,"Trading, Social/Community",,"Sidekick Protocol is building a one-stop live-stream trading platform, enabling anyone to share real-time market insights and trade digital assets instantly. By combining engagement with immediate transactions, Sidekick empowers millions to connect, trade, and seize emerging opportunities effortlessly.",,,Fenbushi Capital,Trading & DeFi,Hold-NoEmail,6,round2_new,
Velvet Capital,,,,,Unknown,Jul 2025,$3.70M,"DeFi, Infrastructure",velvetcapital.com,"Velvet.Capital is a Cross-Chain Operating System that empowers decentralized finance participants to create diverse DeFi products. This platform enables streamlined tokenized fund launching, advanced trade execution, efficient yield farming, and adaptable custody options across multiple chains.",,,"YZi Labs (ex Binance Labs), Blockchain Founders Fund (BFF), FunFair Ventures, Selini Capital, Mucker Capital, PAKA, LucidBlue Ventures, Mindfulness Capital, SkyVision Capital, Gate Labs, Poolz Ventures, NexGenVenture, Cointelegraph Acceleration, Gains Associates, Rarestone Capital, Echo, DWF Ventures",Trading & DeFi,Hold-NoEmail,6,round2_new,
Perena,,,,,Unknown,Jul 2025,Undisclosed,"DeFi, Stablecoin",,"Perena is a decentralized finance (DeFi) platform that enhances stablecoin usability, liquidity, and rewards within the ecosystem. It offers a suite of tools designed to facilitate the seamless exchange of on-chain assets and maximize yield generation from idle stablecoin liquidity. By consolidating liquidity into a central asset, Perena enables new stablecoins to access existing liquidity pools and underlying assets at a lower cost, thereby reducing entry barriers. The platform also addresse...",,,"SIG DTI (a Susquehanna International Group Company), Native Crypto, Hermeneutic Investments, Echo",Trading & DeFi,Hold-NoEmail,6,round2_new,
"EigenLayer (EigenCloud, Eigen Labs)",,,,,Unknown,Jun 2025,$70.00M,"Infrastructure, Compute",,"EigenCloud is a developer platform by Eigen Labs that brings blockchain-grade verifiability to Web2 and Web3 applications. Built atop EigenLayer’s restaking protocol, it integrates EigenDA (data availability), EigenCompute (off-chain compute), and EigenVerify (dispute resolution) into a unified, modular infrastructure. By leveraging restaked ETH, EigenCloud provides “verifiability-as-a-service,” anchoring trust and payments on-chain while enabling scalable off-chain operations.",,,Andreessen Horowitz (a16z crypto),Infra & Chains,Hold-NoEmail,6,round2_new,
IREN (ex Iris Energy),,,,,Private,Jun 2025,$450.00M,"DePIN, Infrastructure",,"Iris Energy (IREN) is a leading next-generation data center business that powers Bitcoin mining, AI, and other operations using 100% renewable energy. Headquartered in Australia, Iris Energy aims to scale its hash rate capacity to 30 EH/s and data center capacity to 510 MW by 2025, with plans for further expansion and power monetization activities.",,,,Infra & Chains,Hold-NoEmail,6,round2_new,
Stable,,,,,Unknown,Jun 2025,Undisclosed,"Layer 1, Stablecoin",,"Stable is a Layer 1 blockchain designed for stablecoin-native applications, with USDT (Tether) as its gas token. It enables zero-fee peer-to-peer USDT transfers and supports smart contracts operating directly in stablecoins. Stable’s USDT0 mechanism facilitates cross-chain USDT transfers without bridges. The architecture provides a gas-less experience, built-in fiat on-ramps, and enterprise-grade throughput—targeting cross-border payments, treasury operations, FX, and institutional use cases.",,,Gabriel Abed,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Soon (Solana Optimistic Network),Yang Zhou,CTO,,,Unknown,Jun 2025,$5.00M,Layer 2,soo.network,"SOON utilizes the Solana Virtual Machine (SVM) with parallel transaction execution via Sealevel runtime, enhancing network performance and security. The Decoupled SVM, built on Anza’s SVM API, improves security by decoupling Transaction Processing Unit (TPU) and Proof of History (POH), reducing data availability wastage and removing unnecessary vote transactions. The SOON Stack enables deployment on any Layer 1 blockchain using ZK fraud proofs, significantly shortening dispute resolution time...",http://www.linkedin.com/in/yz89,,"Jump Crypto, Amber Group",Infra & Chains,Hold-NoEmail,6,round2_new,
Football Fun,,,,,Unknown,Jun 2025,Undisclosed,"GameFi, Trading",,"Football.Fun is a Web3 fantasy football platform where player cards are traded like memecoins. Users build squads by opening player packs, compete in tournaments, and trade player shares via a dynamic AMM-based market. The platform includes free-to-play access, invite-only beta, and an airdrop for early participants.",,,6th Man Ventures (6MV),Trading & DeFi,Hold-NoEmail,6,round2_new,
Plasma,,,,,Public sale,Jun 2025,Undisclosed,"Payments, Stablecoin",,"Plasma is a high-throughput, zero-fee payment platform built on Bitcoin. It enables USD₮ transfers with no fees and supports over 1,000 transactions per second, leveraging Bitcoin’s security. Plasma introduces a novel Nakamoto PoS consensus mechanism and a hybrid UTXO/Account architecture, allowing developers to build and execute modular smart contracts. The platform is designed to enhance Bitcoin’s utility for payments and decentralized applications with scalable, low-latency solutions.",,,,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Reveel (Reva),,,,,Strategic,Jun 2025,Undisclosed,"Payments, Stablecoin, Infrastructure",,"Reveel is a Web3-native payments infrastructure platform that simplifies global stablecoin transactions through its universal Pay(ID) system. Users can receive any stablecoin from any blockchain, with funds automatically settled in their preferred currency and wallet. Reveel’s AI-powered agent, Reva, enables seamless P2P payments across social media, messaging apps, and other platforms, making crypto transactions as easy as sending a message. The platform also offers APIs for developers to in...",,,"Taisu Ventures, AccVentures, XVC (XDC Ventures), Zemu VC, Subvisual, TopTradersbyTV, Nexus Fusion Capital, Connectico Capital",Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Momentum (MSafe),,,,,Strategic,Jun 2025,Undisclosed,"DeFi, DEX",,"Momentum is the central liquidity engine for the Move ecosystem, originally launched as MSafe. Built on Sui and Aptos, it integrates advanced DeFi tools including a decentralized exchange (DEX), multi-sig treasury management, token vesting, and liquidity provisioning. Leveraging ve(3,3) tokenomics, it aligns incentives to optimize capital efficiency and trading accessibility.",,,"OKX Ventures (ex OKEx Blockdream Ventures), Coinbase Ventures, Protagonist, Gate Ventures, MEXC Ventures, KuCoin Ventures, DNA Fund, MonkeVentures, MultiChain Advisors Inc, Lark Davis, Nom",Trading & DeFi,Hold-NoEmail,6,round2_new,
